"trial","subject_id","net","vignette","response_1","response_2","response_3","discrete_response_1","discrete_response_2","discrete_response_3","truth","discrete_answer","raw_err1","raw_err2","raw_err3","err1","err2","err3","overestimate","discrete_correct_1","discrete_correct_2","discrete_correct_3","abs_chg_err","chg_err","acc1","acc2","acc3"
50,1001,"Social",1.5,7,15,7,"A","C","A",1,"C",6,14,6,6,14,6,TRUE,FALSE,TRUE,FALSE,0,0,-6,-14,-6
50,697,"Social",1.5,14,14,14,"A","B","B",1,"C",13,13,13,13,13,13,TRUE,FALSE,FALSE,FALSE,0,0,-13,-13,-13
50,1125,"Social",1.5,14,14,14,"A","A","A",1,"C",13,13,13,13,13,13,TRUE,FALSE,FALSE,FALSE,0,0,-13,-13,-13
50,1246,"Social",1.5,40,35,35,"A","A","A",1,"C",39,34,34,39,34,34,TRUE,FALSE,FALSE,FALSE,5,-5,-39,-34,-34
50,1726,"Social",1.5,50,15,16,"B","B","B",1,"C",49,14,15,49,14,15,TRUE,FALSE,FALSE,FALSE,34,-34,-49,-14,-15
50,237,"Social",1.5,10,1,1,"A","A","B",1,"C",9,0,0,9,0,0,TRUE,FALSE,FALSE,FALSE,9,-9,-9,0,0
50,640,"Social",1.5,45,35,35,"B","B","B",1,"C",44,34,34,44,34,34,TRUE,FALSE,FALSE,FALSE,10,-10,-44,-34,-34
50,975,"Social",1.5,7,10,12,"A","A","A",1,"C",6,9,11,6,9,11,TRUE,FALSE,FALSE,FALSE,5,5,-6,-9,-11
50,1103,"Social",1.5,20,14,10,"A","C","C",1,"C",19,13,9,19,13,9,TRUE,FALSE,TRUE,TRUE,10,-10,-19,-13,-9
50,1279,"Social",1.5,NA,25,25,NA,"B","B",1,"C",NA,24,24,NA,24,24,NA,NA,FALSE,FALSE,NA,NA,NA,-24,-24
50,1635,"Social",1.5,14,14,14,"A","A","A",1,"C",13,13,13,13,13,13,TRUE,FALSE,FALSE,FALSE,0,0,-13,-13,-13
50,593,"Social",1.5,15,11,11,"C","C","C",1,"C",14,10,10,14,10,10,TRUE,TRUE,TRUE,TRUE,4,-4,-14,-10,-10
50,453,"Social",1.5,14.3,14.3,14.3,"A","A","A",1,"C",13.3,13.3,13.3,13.3,13.3,13.3,TRUE,FALSE,FALSE,FALSE,0,0,-13.3,-13.3,-13.3
50,1357,"Social",1.5,10,12,13,"A","B","B",1,"C",9,11,12,9,11,12,TRUE,FALSE,FALSE,FALSE,3,3,-9,-11,-12
50,1589,"Social",1.5,NA,30,15,NA,"A","B",1,"C",NA,29,14,NA,29,14,NA,NA,FALSE,FALSE,NA,NA,NA,-29,-14
50,883,"Social",1.5,NA,1.5,1.5,NA,"A","C",1,"C",NA,0.5,0.5,NA,0.5,0.5,NA,NA,FALSE,TRUE,NA,NA,NA,-0.5,-0.5
50,16,"Social",1.5,15,1.7,1.7,"A","C","C",1,"C",14,0.7,0.7,14,0.7,0.7,TRUE,FALSE,TRUE,TRUE,13.3,-13.3,-14,-0.7,-0.7
50,648,"Social",1.5,50,50,10,"B","B","B",1,"C",49,49,9,49,49,9,TRUE,FALSE,FALSE,FALSE,40,-40,-49,-49,-9
50,1317,"Social",1.5,30,25,16,"A","A","A",1,"C",29,24,15,29,24,15,TRUE,FALSE,FALSE,FALSE,14,-14,-29,-24,-15
50,1371,"Social",1.5,15,15,15,"A","A","A",1,"C",14,14,14,14,14,14,TRUE,FALSE,FALSE,FALSE,0,0,-14,-14,-14
50,1723,"Social",1.5,14,14,14,"B","B","B",1,"C",13,13,13,13,13,13,TRUE,FALSE,FALSE,FALSE,0,0,-13,-13,-13
50,1863,"Social",1.5,20,12,12,"A","A","A",1,"C",19,11,11,19,11,11,TRUE,FALSE,FALSE,FALSE,8,-8,-19,-11,-11
50,892,"Social",1.5,14,14,14,"A","A","A",1,"C",13,13,13,13,13,13,TRUE,FALSE,FALSE,FALSE,0,0,-13,-13,-13
50,994,"Social",1.5,10,14,14,"A","A","A",1,"C",9,13,13,9,13,13,TRUE,FALSE,FALSE,FALSE,4,4,-9,-13,-13
50,1139,"Social",1.5,NA,NA,NA,NA,NA,NA,1,"C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50,351,"Social",1.5,15,15,15,"C","C","A",1,"C",14,14,14,14,14,14,TRUE,TRUE,TRUE,FALSE,0,0,-14,-14,-14
50,567,"Social",1.5,38,24,24,"B","B","B",1,"C",37,23,23,37,23,23,TRUE,FALSE,FALSE,FALSE,14,-14,-37,-23,-23
50,1364,"Social",1.5,10,10,10,"C","C","C",1,"C",9,9,9,9,9,9,TRUE,TRUE,TRUE,TRUE,0,0,-9,-9,-9
50,112,"Social",1.5,5,5,5,"A","A","A",1,"C",4,4,4,4,4,4,TRUE,FALSE,FALSE,FALSE,0,0,-4,-4,-4
50,326,"Social",1.5,15,15,15,"A","A","A",1,"C",14,14,14,14,14,14,TRUE,FALSE,FALSE,FALSE,0,0,-14,-14,-14
50,1059,"Social",1.5,14,14,14,"A","A","A",1,"C",13,13,13,13,13,13,TRUE,FALSE,FALSE,FALSE,0,0,-13,-13,-13
50,1222,"Social",1.5,14,14,14,"A","A","A",1,"C",13,13,13,13,13,13,TRUE,FALSE,FALSE,FALSE,0,0,-13,-13,-13
50,1588,"Social",1.5,14,12,12,"A","A","A",1,"C",13,11,11,13,11,11,TRUE,FALSE,FALSE,FALSE,2,-2,-13,-11,-11
50,159,"Social",1.5,65,33,25,"B","B","B",1,"C",64,32,24,64,32,24,TRUE,FALSE,FALSE,FALSE,40,-40,-64,-32,-24
50,334,"Social",1.5,3,3,3,"C","C","C",1,"C",2,2,2,2,2,2,TRUE,TRUE,TRUE,TRUE,0,0,-2,-2,-2
50,565,"Social",1.5,14,30,14,"C","A","A",1,"C",13,29,13,13,29,13,TRUE,TRUE,FALSE,FALSE,0,0,-13,-29,-13
50,2048,"Social",1.5,20,20,20,"A","A","A",1,"C",19,19,19,19,19,19,TRUE,FALSE,FALSE,FALSE,0,0,-19,-19,-19
50,2131,"Social",1.5,35,15,10,"C","C","C",1,"C",34,14,9,34,14,9,TRUE,TRUE,TRUE,TRUE,25,-25,-34,-14,-9
50,691,"Social",1.5,15,13,15,"A","A","A",1,"C",14,12,14,14,12,14,TRUE,FALSE,FALSE,FALSE,0,0,-14,-12,-14
51,88,"Social",1.5,5,10,10,"C","A","A",1,"C",4,9,9,4,9,9,TRUE,TRUE,FALSE,FALSE,5,5,-4,-9,-9
51,309,"Social",1.5,55,45,20,"A","A","A",1,"C",54,44,19,54,44,19,TRUE,FALSE,FALSE,FALSE,35,-35,-54,-44,-19
51,546,"Social",1.5,NA,30,1,NA,"C","C",1,"C",NA,29,0,NA,29,0,NA,NA,TRUE,TRUE,NA,NA,NA,-29,0
51,1348,"Social",1.5,5,1,5,"A","A","A",1,"C",4,0,4,4,0,4,TRUE,FALSE,FALSE,FALSE,0,0,-4,0,-4
51,50,"Social",1.5,10,1,5,"A","A","A",1,"C",9,0,4,9,0,4,TRUE,FALSE,FALSE,FALSE,5,-5,-9,0,-4
51,273,"Social",1.5,NA,2,2,"A","A","A",1,"C",NA,1,1,NA,1,1,NA,FALSE,FALSE,FALSE,NA,NA,NA,-1,-1
51,517,"Social",1.5,1,1,1,"C","C","C",1,"C",0,0,0,0,0,0,FALSE,TRUE,TRUE,TRUE,0,0,0,0,0
51,1473,"Social",1.5,10,25,15,"B","A","B",1,"C",9,24,14,9,24,14,TRUE,FALSE,FALSE,FALSE,5,5,-9,-24,-14
51,2207,"Social",1.5,10,5,5,"A","A","A",1,"C",9,4,4,9,4,4,TRUE,FALSE,FALSE,FALSE,5,-5,-9,-4,-4
51,1437,"Social",1.5,2,1.7,1.7,"C","C","C",1,"C",1,0.7,0.7,1,0.7,0.7,TRUE,TRUE,TRUE,TRUE,0.3,-0.3,-1,-0.7,-0.7
51,1587,"Social",1.5,10,5,3,"A","C","C",1,"C",9,4,2,9,4,2,TRUE,FALSE,TRUE,TRUE,7,-7,-9,-4,-2
51,1853,"Social",1.5,10,6,10,"A","C","C",1,"C",9,5,9,9,5,9,TRUE,FALSE,TRUE,TRUE,0,0,-9,-5,-9
51,2199,"Social",1.5,2,2,2,"C","A","A",1,"C",1,1,1,1,1,1,TRUE,TRUE,FALSE,FALSE,0,0,-1,-1,-1
51,196,"Social",1.5,20,15,15,"B","A","B",1,"C",19,14,14,19,14,14,TRUE,FALSE,FALSE,FALSE,5,-5,-19,-14,-14
51,1325,"Social",1.5,25,15,15,"C","C","C",1,"C",24,14,14,24,14,14,TRUE,TRUE,TRUE,TRUE,10,-10,-24,-14,-14
51,1570,"Social",1.5,15,10,1,"B","B","C",1,"C",14,9,0,14,9,0,TRUE,FALSE,FALSE,TRUE,14,-14,-14,-9,0
51,951,"Social",1.5,1,5,4,"C","C","C",1,"C",0,4,3,0,4,3,FALSE,TRUE,TRUE,TRUE,3,3,0,-4,-3
51,1624,"Social",1.5,5,7.5,7.5,"A","A","A",1,"C",4,6.5,6.5,4,6.5,6.5,TRUE,FALSE,FALSE,FALSE,2.5,2.5,-4,-6.5,-6.5
51,1996,"Social",1.5,12,10,12,"A","B","B",1,"C",11,9,11,11,9,11,TRUE,FALSE,FALSE,FALSE,0,0,-11,-9,-11
51,1443,"Social",1.5,1.7,16.6,1.7,"C","A","A",1,"C",0.7,15.6,0.7,0.7,15.6,0.7,TRUE,TRUE,FALSE,FALSE,0,0,-0.7,-15.6,-0.7
51,1928,"Social",1.5,10,10,10,"A","A","A",1,"C",9,9,9,9,9,9,TRUE,FALSE,FALSE,FALSE,0,0,-9,-9,-9
51,1456,"Social",1.5,13,14,1,"B","B","C",1,"C",12,13,0,12,13,0,TRUE,FALSE,FALSE,TRUE,12,-12,-12,-13,0
51,2165,"Social",1.5,15,1,1.5,"A","C","C",1,"C",14,0,0.5,14,0,0.5,TRUE,FALSE,TRUE,TRUE,13.5,-13.5,-14,0,-0.5
51,129,"Social",1.5,15,15,12,"C","C","C",1,"C",14,14,11,14,14,11,TRUE,TRUE,TRUE,TRUE,3,-3,-14,-14,-11
51,1314,"Social",1.5,NA,14,14,NA,"B","A",1,"C",NA,13,13,NA,13,13,NA,NA,FALSE,FALSE,NA,NA,NA,-13,-13
51,1696,"Social",1.5,2,1,1,"C","C","C",1,"C",1,0,0,1,0,0,TRUE,TRUE,TRUE,TRUE,1,-1,-1,0,0
51,1973,"Social",1.5,1,10,12,"A","A","A",1,"C",0,9,11,0,9,11,FALSE,FALSE,FALSE,FALSE,11,11,0,-9,-11
51,594,"Social",1.5,14,14,1.3,"A","A","C",1,"C",13,13,0.3,13,13,0.3,TRUE,FALSE,FALSE,TRUE,12.7,-12.7,-13,-13,-0.3
51,944,"Social",1.5,33,25,25,"B","B","B",1,"C",32,24,24,32,24,24,TRUE,FALSE,FALSE,FALSE,8,-8,-32,-24,-24
51,1090,"Social",1.5,NA,8,8,NA,"A","B",1,"C",NA,7,7,NA,7,7,NA,NA,FALSE,FALSE,NA,NA,NA,-7,-7
51,1524,"Social",1.5,60,14,14,"A","A","A",1,"C",59,13,13,59,13,13,TRUE,FALSE,FALSE,FALSE,46,-46,-59,-13,-13
51,1874,"Social",1.5,7,6,6,"A","B","B",1,"C",6,5,5,6,5,5,TRUE,FALSE,FALSE,FALSE,1,-1,-6,-5,-5
51,1434,"Social",1.5,0,10,5,"C","A","C",1,"C",-1,9,4,1,9,4,FALSE,TRUE,FALSE,TRUE,3,3,-1,-9,-4
51,2020,"Social",1.5,NA,10,10,"A","A","A",1,"C",NA,9,9,NA,9,9,NA,FALSE,FALSE,FALSE,NA,NA,NA,-9,-9
51,2235,"Social",1.5,NA,5,7,NA,"A","A",1,"C",NA,4,6,NA,4,6,NA,NA,FALSE,FALSE,NA,NA,NA,-4,-6
52,1391,"Control",1.5,14,14,14,"A","A","A",1,"C",13,13,13,13,13,13,TRUE,FALSE,FALSE,FALSE,0,0,-13,-13,-13
52,2210,"Control",1.5,15,10,12,"C","C","C",1,"C",14,9,11,14,9,11,TRUE,TRUE,TRUE,TRUE,3,-3,-14,-9,-11
52,228,"Control",1.5,15,15,15,"C","C","C",1,"C",14,14,14,14,14,14,TRUE,TRUE,TRUE,TRUE,0,0,-14,-14,-14
52,2162,"Control",1.5,25,2,2,"C","C","C",1,"C",24,1,1,24,1,1,TRUE,TRUE,TRUE,TRUE,23,-23,-24,-1,-1
52,124,"Control",1.5,14,15,15,"A","A","C",1,"C",13,14,14,13,14,14,TRUE,FALSE,FALSE,TRUE,1,1,-13,-14,-14
52,712,"Control",1.5,42,14,14,"A","A","A",1,"C",41,13,13,41,13,13,TRUE,FALSE,FALSE,FALSE,28,-28,-41,-13,-13
52,433,"Control",1.5,15,15,15,"A","A","A",1,"C",14,14,14,14,14,14,TRUE,FALSE,FALSE,FALSE,0,0,-14,-14,-14
52,2087,"Control",1.5,1,1,1,"C","C","C",1,"C",0,0,0,0,0,0,FALSE,TRUE,TRUE,TRUE,0,0,0,0,0
52,1569,"Control",1.5,1,1,1,"C","C","C",1,"C",0,0,0,0,0,0,FALSE,TRUE,TRUE,TRUE,0,0,0,0,0
52,606,"Control",1.5,3,6,6,"B","B","B",1,"C",2,5,5,2,5,5,TRUE,FALSE,FALSE,FALSE,3,3,-2,-5,-5
52,954,"Control",1.5,15,14,14,"A","A","A",1,"C",14,13,13,14,13,13,TRUE,FALSE,FALSE,FALSE,1,-1,-14,-13,-13
52,1152,"Control",1.5,60,15,15,"B","C","C",1,"C",59,14,14,59,14,14,TRUE,FALSE,TRUE,TRUE,45,-45,-59,-14,-14
52,1068,"Control",1.5,14,14,14,"B","A","A",1,"C",13,13,13,13,13,13,TRUE,FALSE,FALSE,FALSE,0,0,-13,-13,-13
52,698,"Control",1.5,24,15,6,"A","A","A",1,"C",23,14,5,23,14,5,TRUE,FALSE,FALSE,FALSE,18,-18,-23,-14,-5
52,1992,"Control",1.5,10,NA,14,"B",NA,"A",1,"C",9,NA,13,9,NA,13,TRUE,FALSE,NA,FALSE,4,4,-9,NA,-13
52,1905,"Control",1.5,16,14,14,"B","B","B",1,"C",15,13,13,15,13,13,TRUE,FALSE,FALSE,FALSE,2,-2,-15,-13,-13
52,696,"Control",1.5,63,65,65,"B","B","B",1,"C",62,64,64,62,64,64,TRUE,FALSE,FALSE,FALSE,2,2,-62,-64,-64
52,1124,"Control",1.5,30,15,15,"B","A","B",1,"C",29,14,14,29,14,14,TRUE,FALSE,FALSE,FALSE,15,-15,-29,-14,-14
52,427,"Control",1.5,0,0,0,"C","C","C",1,"C",-1,-1,-1,1,1,1,FALSE,TRUE,TRUE,TRUE,0,0,-1,-1,-1
52,856,"Control",1.5,57,57,57,"B","B","B",1,"C",56,56,56,56,56,56,TRUE,FALSE,FALSE,FALSE,0,0,-56,-56,-56
52,1509,"Control",1.5,14,14,14.3,"B","A","A",1,"C",13,13,13.3,13,13,13.3,TRUE,FALSE,FALSE,FALSE,0.300000000000001,0.300000000000001,-13,-13,-13.3
52,2263,"Control",1.5,50,50,50,"A","A","A",1,"C",49,49,49,49,49,49,TRUE,FALSE,FALSE,FALSE,0,0,-49,-49,-49
52,1337,"Control",1.5,5,2,1,"C","C","C",1,"C",4,1,0,4,1,0,TRUE,TRUE,TRUE,TRUE,4,-4,-4,-1,0
52,866,"Control",1.5,10,10,10,"A","A","A",1,"C",9,9,9,9,9,9,TRUE,FALSE,FALSE,FALSE,0,0,-9,-9,-9
52,1081,"Control",1.5,15,15,15,"B","B","B",1,"C",14,14,14,14,14,14,TRUE,FALSE,FALSE,FALSE,0,0,-14,-14,-14
52,193,"Control",1.5,7,1.7,1.7,"A","A","A",1,"C",6,0.7,0.7,6,0.7,0.7,TRUE,FALSE,FALSE,FALSE,5.3,-5.3,-6,-0.7,-0.7
52,507,"Control",1.5,25,1,14,"A","A","A",1,"C",24,0,13,24,0,13,TRUE,FALSE,FALSE,FALSE,11,-11,-24,0,-13
52,844,"Control",1.5,5,40,40,"A","A","A",1,"C",4,39,39,4,39,39,TRUE,FALSE,FALSE,FALSE,35,35,-4,-39,-39
52,1262,"Control",1.5,20,20,20,"A","A","A",1,"C",19,19,19,19,19,19,TRUE,FALSE,FALSE,FALSE,0,0,-19,-19,-19
52,55,"Control",1.5,1,14,14,"C","A","A",1,"C",0,13,13,0,13,13,FALSE,TRUE,FALSE,FALSE,13,13,0,-13,-13
52,275,"Control",1.5,60,60,40,"B","B","B",1,"C",59,59,39,59,59,39,TRUE,FALSE,FALSE,FALSE,20,-20,-59,-59,-39
52,1475,"Control",1.5,30,20,20,"A","B","B",1,"C",29,19,19,29,19,19,TRUE,FALSE,FALSE,FALSE,10,-10,-29,-19,-19
52,1919,"Control",1.5,2,2,2,"C","C","C",1,"C",1,1,1,1,1,1,TRUE,TRUE,TRUE,TRUE,0,0,-1,-1,-1
52,488,"Control",1.5,5,5,5,"C","C","C",1,"C",4,4,4,4,4,4,TRUE,TRUE,TRUE,TRUE,0,0,-4,-4,-4
52,455,"Control",1.5,NA,20,20,NA,"A","A",1,"C",NA,19,19,NA,19,19,NA,NA,FALSE,FALSE,NA,NA,NA,-19,-19
52,822,"Control",1.5,50,20,15,"B","C","C",1,"C",49,19,14,49,19,14,TRUE,FALSE,TRUE,TRUE,35,-35,-49,-19,-14
52,577,"Control",1.5,10,3,5,"A","C","A",1,"C",9,2,4,9,2,4,TRUE,FALSE,TRUE,FALSE,5,-5,-9,-2,-4
53,1878,"Social",1.5,2,1,1,"A","C","C",1,"C",1,0,0,1,0,0,TRUE,FALSE,TRUE,TRUE,1,-1,-1,0,0
53,406,"Social",1.5,7,10,3,"A","A","C",1,"C",6,9,2,6,9,2,TRUE,FALSE,FALSE,TRUE,4,-4,-6,-9,-2
53,803,"Social",1.5,NA,16,16,NA,"A","A",1,"C",NA,15,15,NA,15,15,NA,NA,FALSE,FALSE,NA,NA,NA,-15,-15
53,601,"Social",1.5,NA,15,15,"B","B","A",1,"C",NA,14,14,NA,14,14,NA,FALSE,FALSE,FALSE,NA,NA,NA,-14,-14
53,949,"Social",1.5,NA,15,10,NA,"C","C",1,"C",NA,14,9,NA,14,9,NA,NA,TRUE,TRUE,NA,NA,NA,-14,-9
53,1093,"Social",1.5,10,5,15,"A","A","A",1,"C",9,4,14,9,4,14,TRUE,FALSE,FALSE,FALSE,5,5,-9,-4,-14
53,1258,"Social",1.5,20,15,12,"A","A","A",1,"C",19,14,11,19,14,11,TRUE,FALSE,FALSE,FALSE,8,-8,-19,-14,-11
53,1620,"Social",1.5,NA,5,5,NA,"C","C",1,"C",NA,4,4,NA,4,4,NA,NA,TRUE,TRUE,NA,NA,NA,-4,-4
53,155,"Social",1.5,NA,NA,22,NA,NA,"A",1,"C",NA,NA,21,NA,NA,21,NA,NA,NA,FALSE,NA,NA,NA,NA,-21
53,308,"Social",1.5,20,25,15,"A","A","A",1,"C",19,24,14,19,24,14,TRUE,FALSE,FALSE,FALSE,5,-5,-19,-24,-14
53,673,"Social",1.5,20,5,5,"A","A","A",1,"C",19,4,4,19,4,4,TRUE,FALSE,FALSE,FALSE,15,-15,-19,-4,-4
53,1117,"Social",1.5,8,15,14,"C","B","B",1,"C",7,14,13,7,14,13,TRUE,TRUE,FALSE,FALSE,6,6,-7,-14,-13
53,1215,"Social",1.5,5,1.5,1.5,"C","C","C",1,"C",4,0.5,0.5,4,0.5,0.5,TRUE,TRUE,TRUE,TRUE,3.5,-3.5,-4,-0.5,-0.5
53,596,"Social",1.5,NA,15,NA,NA,"A","C",1,"C",NA,14,NA,NA,14,NA,NA,NA,FALSE,TRUE,NA,NA,NA,-14,NA
53,945,"Social",1.5,60,60,16.6,"A","A","B",1,"C",59,59,15.6,59,59,15.6,TRUE,FALSE,FALSE,FALSE,43.4,-43.4,-59,-59,-15.6
53,814,"Social",1.5,14,14,14,"A","B","B",1,"C",13,13,13,13,13,13,TRUE,FALSE,FALSE,FALSE,0,0,-13,-13,-13
54,1954,"Social",1.5,1,15,12,"C","A","A",1,"C",0,14,11,0,14,11,FALSE,TRUE,FALSE,FALSE,11,11,0,-14,-11
54,2111,"Social",1.5,30,20,20,"A","A","A",1,"C",29,19,19,29,19,19,TRUE,FALSE,FALSE,FALSE,10,-10,-29,-19,-19
54,2259,"Social",1.5,10,12,10,"C","A","A",1,"C",9,11,9,9,11,9,TRUE,TRUE,FALSE,FALSE,0,0,-9,-11,-9
54,29,"Social",1.5,14,1,1,"A","A","C",1,"C",13,0,0,13,0,0,TRUE,FALSE,FALSE,TRUE,13,-13,-13,0,0
54,656,"Social",1.5,NA,57,57,NA,"A","A",1,"C",NA,56,56,NA,56,56,NA,NA,FALSE,FALSE,NA,NA,NA,-56,-56
54,1323,"Social",1.5,40,1.7,12,"A","C","A",1,"C",39,0.7,11,39,0.7,11,TRUE,FALSE,TRUE,FALSE,28,-28,-39,-0.7,-11
54,1658,"Social",1.5,14,14,1,"A","B","C",1,"C",13,13,0,13,13,0,TRUE,FALSE,FALSE,TRUE,13,-13,-13,-13,0
54,1931,"Social",1.5,NA,1,1,NA,"C","C",1,"C",NA,0,0,NA,0,0,NA,NA,TRUE,TRUE,NA,NA,NA,0,0
54,2177,"Social",1.5,NA,12,12,NA,"A","A",1,"C",NA,11,11,NA,11,11,NA,NA,FALSE,FALSE,NA,NA,NA,-11,-11
54,1672,"Social",1.5,14,15,0,"A","A","C",1,"C",13,14,-1,13,14,1,TRUE,FALSE,FALSE,TRUE,12,-12,-13,-14,-1
54,2185,"Social",1.5,15,6,1,"C","C","C",1,"C",14,5,0,14,5,0,TRUE,TRUE,TRUE,TRUE,14,-14,-14,-5,0
54,445,"Social",1.5,16,12,6,"C","C","C",1,"C",15,11,5,15,11,5,TRUE,TRUE,TRUE,TRUE,10,-10,-15,-11,-5
54,701,"Social",1.5,20,15,15,"A","A","A",1,"C",19,14,14,19,14,14,TRUE,FALSE,FALSE,FALSE,5,-5,-19,-14,-14
54,1786,"Social",1.5,50,15,15,"B","A","B",1,"C",49,14,14,49,14,14,TRUE,FALSE,FALSE,FALSE,35,-35,-49,-14,-14
54,1950,"Social",1.5,12,12,10,"A","A","A",1,"C",11,11,9,11,11,9,TRUE,FALSE,FALSE,FALSE,2,-2,-11,-11,-9
54,2192,"Social",1.5,24,12,2,"A","A","A",1,"C",23,11,1,23,11,1,TRUE,FALSE,FALSE,FALSE,22,-22,-23,-11,-1
54,435,"Social",1.5,20,14,14,"A","A","A",1,"C",19,13,13,19,13,13,TRUE,FALSE,FALSE,FALSE,6,-6,-19,-13,-13
54,747,"Social",1.5,14,12,14,"A","A","A",1,"C",13,11,13,13,11,13,TRUE,FALSE,FALSE,FALSE,0,0,-13,-11,-13
54,1478,"Social",1.5,40,5,NA,"A","C",NA,1,"C",39,4,NA,39,4,NA,TRUE,FALSE,TRUE,NA,NA,NA,-39,-4,NA
54,1849,"Social",1.5,1.7,12,6,"C","A","C",1,"C",0.7,11,5,0.7,11,5,TRUE,TRUE,FALSE,TRUE,4.3,4.3,-0.7,-11,-5
54,2211,"Social",1.5,25,10,12,"A","B","A",1,"C",24,9,11,24,9,11,TRUE,FALSE,FALSE,FALSE,13,-13,-24,-9,-11
54,1422,"Social",1.5,1,1,1,"A","C","C",1,"C",0,0,0,0,0,0,FALSE,FALSE,TRUE,TRUE,0,0,0,0,0
54,1655,"Social",1.5,14,14,14,"A","A","A",1,"C",13,13,13,13,13,13,TRUE,FALSE,FALSE,FALSE,0,0,-13,-13,-13
54,2011,"Social",1.5,8,2,2,"C","C","C",1,"C",7,1,1,7,1,1,TRUE,TRUE,TRUE,TRUE,6,-6,-7,-1,-1
53,935,"Social",1.5,14,53,12,"A","A","A",1,"C",13,52,11,13,52,11,TRUE,FALSE,FALSE,FALSE,2,-2,-13,-52,-11
53,9,"Social",1.5,14,14,14,"A","A","A",1,"C",13,13,13,13,13,13,TRUE,FALSE,FALSE,FALSE,0,0,-13,-13,-13
53,820,"Social",1.5,18,18,10,"A","A","A",1,"C",17,17,9,17,17,9,TRUE,FALSE,FALSE,FALSE,8,-8,-17,-17,-9
53,909,"Social",1.5,35,25,15,"A","A","A",1,"C",34,24,14,34,24,14,TRUE,FALSE,FALSE,FALSE,20,-20,-34,-24,-14
53,1192,"Social",1.5,15,15,5,"A","A","C",1,"C",14,14,4,14,14,4,TRUE,FALSE,FALSE,TRUE,10,-10,-14,-14,-4
53,1533,"Social",1.5,NA,1,1,NA,"C","A",1,"C",NA,0,0,NA,0,0,NA,NA,TRUE,FALSE,NA,NA,NA,0,0
53,614,"Social",1.5,5,5,5,"A","A","A",1,"C",4,4,4,4,4,4,TRUE,FALSE,FALSE,FALSE,0,0,-4,-4,-4
53,1037,"Social",1.5,14,7,8,"C","C","C",1,"C",13,6,7,13,6,7,TRUE,TRUE,TRUE,TRUE,6,-6,-13,-6,-7
53,1809,"Social",1.5,13,12,12.5,"A","A","A",1,"C",12,11,11.5,12,11,11.5,TRUE,FALSE,FALSE,FALSE,0.5,-0.5,-12,-11,-11.5
53,2223,"Social",1.5,13,1,16,"A","A","A",1,"C",12,0,15,12,0,15,TRUE,FALSE,FALSE,FALSE,3,3,-12,0,-15
53,1991,"Social",1.5,6,2,1,"A","A","C",1,"C",5,1,0,5,1,0,TRUE,FALSE,FALSE,TRUE,5,-5,-5,-1,0
53,681,"Social",1.5,2,20,20,"A","A","A",1,"C",1,19,19,1,19,19,TRUE,FALSE,FALSE,FALSE,18,18,-1,-19,-19
53,1120,"Social",1.5,20,25,20,"A","B","B",1,"C",19,24,19,19,24,19,TRUE,FALSE,FALSE,FALSE,0,0,-19,-24,-19
53,1859,"Social",1.5,35,35,18,"A","A","A",1,"C",34,34,17,34,34,17,TRUE,FALSE,FALSE,FALSE,17,-17,-34,-34,-17
53,1790,"Social",1.5,5,15,15,"B","A","A",1,"C",4,14,14,4,14,14,TRUE,FALSE,FALSE,FALSE,10,10,-4,-14,-14
53,1322,"Social",1.5,10,45,30,"A","B","B",1,"C",9,44,29,9,44,29,TRUE,FALSE,FALSE,FALSE,20,20,-9,-44,-29
54,1923,"Social",1.5,10,2,1.7,"A","C","C",1,"C",9,1,0.7,9,1,0.7,TRUE,FALSE,TRUE,TRUE,8.3,-8.3,-9,-1,-0.7
54,2170,"Social",1.5,50,20,20,"B","A","A",1,"C",49,19,19,49,19,19,TRUE,FALSE,FALSE,FALSE,30,-30,-49,-19,-19
54,389,"Social",1.5,10,10,10,"A","A","A",1,"C",9,9,9,9,9,9,TRUE,FALSE,FALSE,FALSE,0,0,-9,-9,-9
54,731,"Social",1.5,10,10,9,"C","C","C",1,"C",9,9,8,9,9,8,TRUE,TRUE,TRUE,TRUE,1,-1,-9,-9,-8
54,1187,"Social",1.5,12,16,16,"A","B","B",1,"C",11,15,15,11,15,15,TRUE,FALSE,FALSE,FALSE,4,4,-11,-15,-15
54,1075,"Social",1.5,25,14,1,"B","A","C",1,"C",24,13,0,24,13,0,TRUE,FALSE,FALSE,TRUE,24,-24,-24,-13,0
54,1257,"Social",1.5,14,14,14,"A","B","B",1,"C",13,13,13,13,13,13,TRUE,FALSE,FALSE,FALSE,0,0,-13,-13,-13
54,1341,"Social",1.5,NA,1.5,1.7,NA,"C","C",1,"C",NA,0.5,0.7,NA,0.5,0.7,NA,NA,TRUE,TRUE,NA,NA,NA,-0.5,-0.7
53,1579,"Social",1.5,NA,16,16,NA,"B","B",1,"C",NA,15,15,NA,15,15,NA,NA,FALSE,FALSE,NA,NA,NA,-15,-15
54,1679,"Social",1.5,14,14,1,"B","A","C",1,"C",13,13,0,13,13,0,TRUE,FALSE,FALSE,TRUE,13,-13,-13,-13,0
54,1944,"Social",1.5,14,10,14,"A","C","A",1,"C",13,9,13,13,9,13,TRUE,FALSE,TRUE,FALSE,0,0,-13,-9,-13
